0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8274540760569999,-1.0124060867230003,-1.1632885033720002,-1.1754907399359997,-1.0954624440260003,-1.046500873819,-0.9239424719339998,-0.617502543997,-0.385620309397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.8340831618270002,-0.724777224922,-0.7720954080019999,-0.9257256924120001,-1.0810645772240002,-1.207030770092,-1.3916771404919999,-1.5515594698650002,-1.521709145796,-1.2752600971249999,-0.9760125782350002,-0.7289852098560001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.7166686672239999,-0.5793182958080001,-0.6387749260319998,-0.8841492742260002,-1.2435558100910005,-1.5796639563980004,-1.8969950536120004,-2.196526363966,-2.384224933091,-2.3308952698450005,-2.1107952294129997,-1.7542190478000006,-1.3567407767420003,-0.8758512010039999,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.5898122570280001,-0.37836545160899987,-0.4172188117889999,-0.703042376734,-1.1697650510800004,-1.633768279537,-2.0591614995000005,-2.415750983675,-2.707151859741001,-2.8989888458860005,-2.9037804973200005,-2.7736852794030016,-2.505301111953,-2.1240144914270003,-1.572233563768,-0.976348807729,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.15425758529099998,-0.09679428604700002,-0.38018021212299996,-0.8667016938300002,-1.321640756253,-1.754527469685,-2.193320456554999,-2.577603551985,-2.87666905195,-3.075066766301,-3.1286765739329994,-3.0283671730890003,-2.8221406934889997,-2.6179187918820004,-2.280711366283,-1.632166021615,-0.817770565191,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.18605385140699998,0.34864665023299996,0.18921932890299997,-0.4150826049000001,-0.9660663443780001,-1.3317773252340002,-1.699470627716,-2.1303735071,-2.5404296498440004,-2.8605089289360004,-3.0732235822099994,-3.1890686467159988,-3.1242634772949995,-2.960717108868001,-2.8565714859369993,-2.7250393675630007,-2.1938468890850005,-1.3203312015160005,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.8253399345770001,0.8616438318209997,0.35950738222,-0.44770133079399993,-1.0124728802810004,-1.303750242505,-1.6474446708190003,-2.1152975251990003,-2.5782055874539993,-2.9254467963999997,-3.145403453294,-3.287561269047,-3.2649324625590004,-3.1297833323960003,-3.033117335987001,-3.00734155714,-2.7808761571710012,-2.044089160235,-1.3623871252950002,0.0,0.0,0.0
0.0,0.0,1.351979435767,1.4629226017340005,1.2630506683500002,0.5308775909080001,-0.34902998156599996,-0.9495454879259998,-1.2857054907089998,-1.6714794441559997,-2.198310811035,-2.743015476875,-3.148505581791,-3.393220481791999,-3.541370435892,-3.559114291729998,-3.4314750452819998,-3.2893455289160003,-3.2814459773910003,-3.2657598348890002,-2.8277255646910007,-2.2954432447329998,0.0,0.0,0.0
0.0,0.0,2.2707212786649995,2.1149575369179994,1.5865146067750002,0.737302562996,-0.08553981108500001,-0.7356845697219998,-1.2177766670620003,-1.6817256625309995,-2.24828792445,-2.854069766585999,-3.3218313215100004,-3.591099295909002,-3.7431576087480005,-3.814487254432999,-3.689763705157,-3.4595779583259993,-3.4024234661649997,-3.508977652364998,-3.3372330554719998,-3.0572839790760002,0.0,0.0,0.0
0.0,0.0,3.0381415610450007,2.6473006684950002,1.897635864308,1.047178633194,0.3149174944429999,-0.3833806612439999,-1.037545666918,-1.5931482425949994,-2.143389330598,-2.7417071495729988,-3.2732562985639992,-3.618763842340001,-3.7992121812129986,-3.8691044069169997,-3.673104585829,-3.329104515113999,-3.166018104886,-3.3637145860469997,-3.5987961274440003,-3.678454100694,0.0,0.0,0.0
0.0,0.0,3.4526095301119994,2.993263002193,2.22272405139,1.439124097304,0.7539178410990001,0.014771957245999986,-0.764685254178,-1.420956412074,-1.9696550243089996,-2.526649094545,-3.087029051134001,-3.510868199903,-3.7269327985099996,-3.7619133409079994,-3.551746674376999,-3.2332561794810006,-3.074088345484,-3.3298015784970008,-3.8587933257350002,-4.246620296495,0.0,0.0,0.0
0.0,0.0,3.6127542133309998,3.261247443145,2.639344307949,1.9266926024659998,1.2269493832869998,0.4836095027230001,-0.314033801926,-1.0299540503940003,-1.6312075379400002,-2.2143071704620008,-2.8095567734160003,-3.2992251624640003,-3.555850387828001,-3.5964959822159996,-3.4624290049849997,-3.313770574394001,-3.287133512636,-3.5689088080879996,-4.221012576347,-4.712005783195001,0.0,0.0,0.0
0.0,0.0,0.0,3.536008935488,3.1035689627489997,2.4160105851410005,1.6625291286989994,0.9539341631339998,0.26884611729999996,-0.414922117035,-1.0907461945490002,-1.726839242044,-2.3403093651359996,-2.859703332951,-3.164241111225999,-3.2541755315439995,-3.241661890863,-3.2912004036649996,-3.4540932970549996,-3.8122882785970003,-4.425632899649999,-4.920555762435,0.0,0.0,0.0
0.0,0.0,0.0,3.653931268688999,3.3640467631220003,2.7671405615990006,2.087936776147999,1.5017856240749994,0.966030220348,0.310157811463,-0.4861439192490001,-1.2281831130640004,-1.8367329515989999,-2.2945301767180006,-2.5853075640499994,-2.7428640535990003,-2.8506584009630003,-3.0315958702329997,-3.3474714429149994,-3.822249212703998,-4.411436208124,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.3358083269979995,2.9428850526450003,2.4872953029969995,2.1129240491289996,1.670662794781,1.010645553263,0.08893981000099994,-0.7879259972549998,-1.4478174754980002,-1.8827995176320007,-2.1700967298279994,-2.3916685331729997,-2.6078111764789997,-2.8750508157100008,-3.248235403248,-3.729016032541,-4.249185826487,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.086470213193001,2.9099522111370004,2.750266080779,2.594850043028,2.2125269331989994,1.447810730473,0.4079996463460002,-0.5798394006449998,-1.2980054431219998,-1.7586223455280001,-2.0705577294389994,-2.3401149183260004,-2.610799770728001,-2.9553839012490006,-3.3678331119599996,-3.7841637556510017,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.8124252345069993,2.7657613876830003,2.6828384961,2.2978099618560006,1.4905044069509996,0.537513697827,-0.2952811525309999,-0.9917523272099998,-1.5812069339170003,-2.044034310432,-2.3572714925580005,-2.637851157062,-3.041528418888999,-3.430367935812,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.547800468431,2.4253667783929997,2.0775884576459998,1.3537203664269999,0.5800826473490003,-0.06888755545499999,-0.6990752527390002,-1.3404554691879997,-1.8656118821389995,-2.1834784255760002,-2.4304036540159997,-2.8173908430559997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
