0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-17.527384161950007,-15.90635216234999,-14.28532016275001,-12.664288163199984,-11.043256163599999,-9.42222416399999,-7.801192164399994,-6.180160164849994,-4.559128165249996,-2.9380961656499966,-1.3170641660500002,0.30396783349999995,1.9249998331000024,3.5460318326999976,5.167063832299994,6.788095831849995,8.409127831449993,10.030159831049987,11.651191830650014,13.27222383019999,14.89325582980001,16.514287829399986,18.135319828999997,19.75635182859998,21.377383828150016
-17.527384161950007,-15.90635216234999,-14.28532016275001,-12.664288163199984,-11.043256163599999,-9.42222416399999,-7.801192164399994,-6.180160164849994,-4.559128165249996,-2.9380961656499966,-1.3170641660500002,0.30396783349999995,1.9249998331000024,3.5460318326999976,5.167063832299994,6.788095831849995,8.409127831449993,10.030159831049987,11.651191830650014,13.27222383019999,14.89325582980001,16.514287829399986,18.135319828999997,19.75635182859998,21.377383828150016
-17.527384161950007,-15.90635216234999,-14.28532016275001,-12.664288163199984,-11.043256163599999,-9.42222416399999,-7.801192164399994,-6.180160164849994,-4.559128165249996,-2.9380961656499966,-1.3170641660500002,0.30396783349999995,1.9249998331000024,3.5460318326999976,5.167063832299994,6.788095831849995,8.409127831449993,10.030159831049987,11.651191830650014,13.27222383019999,14.89325582980001,16.514287829399986,18.135319828999997,19.75635182859998,21.377383828150016
-17.527384161950007,-15.90635216234999,-14.28532016275001,-12.664288163199984,-11.043256163599999,-9.42222416399999,-7.801192164399994,-6.180160164849994,-4.559128165249996,-2.9380961656499966,-1.3170641660500002,0.30396783349999995,1.9249998331000024,3.5460318326999976,5.167063832299994,6.788095831849995,8.409127831449993,10.030159831049987,11.651191830650014,13.27222383019999,14.89325582980001,16.514287829399986,18.135319828999997,19.75635182859998,21.377383828150016
-17.527384161950007,-15.90635216234999,-14.28532016275001,-12.664288163199984,-11.043256163599999,-9.42222416399999,-7.801192164399994,-6.180160164849994,-4.559128165249996,-2.9380961656499966,-1.3170641660500002,0.30396783349999995,1.9249998331000024,3.5460318326999976,5.167063832299994,6.788095831849995,8.409127831449993,10.030159831049987,11.651191830650014,13.27222383019999,14.89325582980001,16.514287829399986,18.135319828999997,19.75635182859998,21.377383828150016
-17.527384161950007,-15.90635216234999,-14.28532016275001,-12.664288163199984,-11.043256163599999,-9.42222416399999,-7.801192164399994,-6.180160164849994,-4.559128165249996,-2.9380961656499966,-1.3170641660500002,0.30396783349999995,1.9249998331000024,3.5460318326999976,5.167063832299994,6.788095831849995,8.409127831449993,10.030159831049987,11.651191830650014,13.27222383019999,14.89325582980001,16.514287829399986,18.135319828999997,19.75635182859998,21.377383828150016
-17.527384161950007,-15.90635216234999,-14.28532016275001,-12.664288163199984,-11.043256163599999,-9.42222416399999,-7.801192164399994,-6.180160164849994,-4.559128165249996,-2.9380961656499966,-1.3170641660500002,0.30396783349999995,1.9249998331000024,3.5460318326999976,5.167063832299994,6.788095831849995,8.409127831449993,10.030159831049987,11.651191830650014,13.27222383019999,14.89325582980001,16.514287829399986,18.135319828999997,19.75635182859998,21.377383828150016
-17.527384161950007,-15.90635216234999,-14.28532016275001,-12.664288163199984,-11.043256163599999,-9.42222416399999,-7.801192164399994,-6.180160164849994,-4.559128165249996,-2.9380961656499966,-1.3170641660500002,0.30396783349999995,1.9249998331000024,3.5460318326999976,5.167063832299994,6.788095831849995,8.409127831449993,10.030159831049987,11.651191830650014,13.27222383019999,14.89325582980001,16.514287829399986,18.135319828999997,19.75635182859998,21.377383828150016
-17.527384161950007,-15.90635216234999,-14.28532016275001,-12.664288163199984,-11.043256163599999,-9.42222416399999,-7.801192164399994,-6.180160164849994,-4.559128165249996,-2.9380961656499966,-1.3170641660500002,0.30396783349999995,1.9249998331000024,3.5460318326999976,5.167063832299994,6.788095831849995,8.409127831449993,10.030159831049987,11.651191830650014,13.27222383019999,14.89325582980001,16.514287829399986,18.135319828999997,19.75635182859998,21.377383828150016
-17.527384161950007,-15.90635216234999,-14.28532016275001,-12.664288163199984,-11.043256163599999,-9.42222416399999,-7.801192164399994,-6.180160164849994,-4.559128165249996,-2.9380961656499966,-1.3170641660500002,0.30396783349999995,1.9249998331000024,3.5460318326999976,5.167063832299994,6.788095831849995,8.409127831449993,10.030159831049987,11.651191830650014,13.27222383019999,14.89325582980001,16.514287829399986,18.135319828999997,19.75635182859998,21.377383828150016
